Topic,DOI,Probability,Assignments,Characteristic
0,10.2307/4330534,0.00213401621852,5.0,0.282712725826
1,10.2307/4330534,0.000426803243705,1.0,0.109914922526
2,10.2307/4330534,0.000426803243705,1.0,0.104594542623
4,10.2307/4330534,0.104993597951,246.0,1.78602907012
5,10.2307/4330534,0.000426803243705,1.0,0.12990086563
9,10.2307/4330534,0.000426803243705,1.0,0.100009607541
14,10.2307/4330534,0.00768245838668,18.0,1.09402676482
19,10.2307/4330534,0.0162185232608,38.0,2.27694981416
22,10.2307/4330534,0.0798122065728,187.0,10.8957520365
23,10.2307/4330534,0.0396927016645,93.0,1.15205416729
24,10.2307/4330534,0.00256081946223,6.0,0.610077960917
27,10.2307/4330534,0.0307298335467,72.0,0.924781508983
28,10.2307/4330534,0.000426803243705,1.0,0.0650032399117
30,10.2307/4330534,0.000426803243705,1.0,0.0828061716514
31,10.2307/4330534,0.00853606487409,20.0,0.192843308639
34,10.2307/4330534,0.0166453265045,39.0,0.443856967357
36,10.2307/4330534,0.000853606487409,2.0,0.0708145433277
37,10.2307/4330534,0.000426803243705,1.0,0.111955960661
40,10.2307/4330534,0.00341442594964,8.0,0.457574284009
41,10.2307/4330534,0.000426803243705,1.0,0.0908984999438
43,10.2307/4330534,0.189927443449,445.0,6.75521819252
48,10.2307/4330534,0.00554844216816,13.0,1.19808532553
51,10.2307/4330534,0.00341442594964,8.0,0.5059851837
53,10.2307/4330534,0.00170721297482,4.0,0.317883513352
59,10.2307/4330534,0.000426803243705,1.0,0.100479572366
60,10.2307/4330534,0.00170721297482,4.0,0.683470230018
64,10.2307/4330534,0.0392658984208,92.0,5.42128603972
65,10.2307/4330534,0.301749893299,707.0,62.1842346717
69,10.2307/4330534,0.0119504908237,28.0,0.298974818445
70,10.2307/4330534,0.0123772940674,29.0,0.594767211631
75,10.2307/4330534,0.0550576184379,129.0,0.974701643362
77,10.2307/4330534,0.00170721297482,4.0,0.267531338308
82,10.2307/4330534,0.000853606487409,2.0,0.113353469186
85,10.2307/4330534,0.00682885189927,16.0,1.40131579643
86,10.2307/4330534,0.000426803243705,1.0,0.0103309998756
87,10.2307/4330534,0.000853606487409,2.0,0.165114182802
89,10.2307/4330534,0.000853606487409,2.0,0.101184507875
93,10.2307/4330534,0.0486555697823,114.0,5.08186319217
1,10.2307/4330536,0.000216216216216,1.0,0.055682305617
3,10.2307/4330536,0.00108108108108,5.0,0.184205681597
4,10.2307/4330536,0.0834594594595,386.0,1.41971533198
6,10.2307/4330536,0.00194594594595,9.0,0.277535991154
8,10.2307/4330536,0.00367567567568,17.0,0.916046074765
10,10.2307/4330536,0.000216216216216,1.0,0.0210651690969
12,10.2307/4330536,0.0067027027027,31.0,0.376105572355
13,10.2307/4330536,0.000216216216216,1.0,0.0409947620565
14,10.2307/4330536,0.00151351351351,7.0,0.215533128766
15,10.2307/4330536,0.00108108108108,5.0,0.128562651528
16,10.2307/4330536,0.00108108108108,5.0,0.146054525254
19,10.2307/4330536,0.00216216216216,10.0,0.303550123162
20,10.2307/4330536,0.0179459459459,83.0,4.0964181593
21,10.2307/4330536,0.000648648648649,3.0,0.161254106452
22,10.2307/4330536,0.00389189189189,18.0,0.531310821087
23,10.2307/4330536,0.0172972972973,80.0,0.50204250652
26,10.2307/4330536,0.00151351351351,7.0,0.281743564952
27,10.2307/4330536,0.00302702702703,14.0,0.0910951443173
28,10.2307/4330536,0.00108108108108,5.0,0.164651449852
29,10.2307/4330536,0.179027027027,828.0,8.0656662793
31,10.2307/4330536,0.119135135135,551.0,2.6914525573
32,10.2307/4330536,0.000864864864865,4.0,0.126493987776
33,10.2307/4330536,0.0157837837838,73.0,1.59286634875
34,10.2307/4330536,0.00324324324324,15.0,0.0864829001677
38,10.2307/4330536,0.000216216216216,1.0,0.073664793055
39,10.2307/4330536,0.000216216216216,1.0,0.0440019353348
40,10.2307/4330536,0.00389189189189,18.0,0.521560482535
42,10.2307/4330536,0.0131891891892,61.0,3.85859057183
43,10.2307/4330536,0.0196756756757,91.0,0.699811885323
45,10.2307/4330536,0.011027027027,51.0,0.939969405303
47,10.2307/4330536,0.00540540540541,25.0,0.467174666994
48,10.2307/4330536,0.00540540540541,25.0,1.16719913418
49,10.2307/4330536,0.000216216216216,1.0,0.0301721448736
51,10.2307/4330536,0.00389189189189,18.0,0.576741057767
52,10.2307/4330536,0.000216216216216,1.0,0.0494881519854
53,10.2307/4330536,0.0356756756757,165.0,6.64282036996
54,10.2307/4330536,0.000216216216216,1.0,0.0302377620414
57,10.2307/4330536,0.00281081081081,13.0,0.787050409349
58,10.2307/4330536,0.0205405405405,95.0,3.42632980109
59,10.2307/4330536,0.000864864864865,4.0,0.20360963291
60,10.2307/4330536,0.000432432432432,2.0,0.173121162047
61,10.2307/4330536,0.168432432432,779.0,24.8141259684
63,10.2307/4330536,0.000648648648649,3.0,0.0802611981309
66,10.2307/4330536,0.0012972972973,6.0,0.230319343903
68,10.2307/4330536,0.000864864864865,4.0,0.0444496653015
69,10.2307/4330536,0.0203243243243,94.0,0.508469590455
70,10.2307/4330536,0.00281081081081,13.0,0.135068141652
74,10.2307/4330536,0.00713513513514,33.0,1.01823868398
75,10.2307/4330536,0.0737297297297,341.0,1.30525966744
78,10.2307/4330536,0.000216216216216,1.0,0.0331553181113
79,10.2307/4330536,0.0425945945946,197.0,5.12535049086
80,10.2307/4330536,0.000432432432432,2.0,0.202977442635
81,10.2307/4330536,0.00518918918919,24.0,0.252425278605
82,10.2307/4330536,0.00302702702703,14.0,0.401969783376
86,10.2307/4330536,0.0447567567568,207.0,1.08336113961
87,10.2307/4330536,0.00713513513514,33.0,1.38015821622
91,10.2307/4330536,0.00345945945946,16.0,0.514215123424
92,10.2307/4330536,0.0203243243243,94.0,1.54240761382
93,10.2307/4330536,0.00432432432432,20.0,0.451656916425
94,10.2307/4330536,0.000648648648649,3.0,0.0945303382127
95,10.2307/4330536,0.000864864864865,4.0,0.0686210432745
97,10.2307/4330536,0.000432432432432,2.0,0.0890512353478
98,10.2307/4330536,0.000648648648649,3.0,0.119090421397
1,10.2307/4330531,0.000202880908906,1.0,0.0522480550779
4,10.2307/4330531,0.0835869344695,412.0,1.4218837887
9,10.2307/4330531,0.000405761817813,2.0,0.0950791278025
10,10.2307/4330531,0.000405761817813,2.0,0.039531916037
11,10.2307/4330531,0.000405761817813,2.0,0.0819990582976
12,10.2307/4330531,0.00142016636235,7.0,0.0796891203804
13,10.2307/4330531,0.000202880908906,1.0,0.0384663774623
16,10.2307/4330531,0.00385473726922,19.0,0.520776685196
17,10.2307/4330531,0.000608642726719,3.0,0.118165549944
19,10.2307/4330531,0.0117670927166,58.0,1.65200488006
20,10.2307/4330531,0.0156218299858,77.0,3.56590553811
22,10.2307/4330531,0.000202880908906,1.0,0.0276967668394
23,10.2307/4330531,0.0150131872591,74.0,0.435747737514
24,10.2307/4330531,0.00608642726719,30.0,1.45000270078
25,10.2307/4330531,0.000202880908906,1.0,0.0339790072479
26,10.2307/4330531,0.000202880908906,1.0,0.0377666866041
27,10.2307/4330531,0.00101440454453,5.0,0.0305274209828
28,10.2307/4330531,0.000202880908906,1.0,0.0308992881138
29,10.2307/4330531,0.00426049908704,21.0,0.191947352251
31,10.2307/4330531,0.0284033272469,140.0,0.641676426252
33,10.2307/4330531,0.00791235544735,39.0,0.798498313462
34,10.2307/4330531,0.00101440454453,5.0,0.0270496661443
35,10.2307/4330531,0.00142016636235,7.0,0.324431056743
37,10.2307/4330531,0.000811523635626,4.0,0.212873049973
42,10.2307/4330531,0.418543315074,2063.0,122.447806782
43,10.2307/4330531,0.0722256035707,356.0,2.56887420979
44,10.2307/4330531,0.000202880908906,1.0,0.0218292825576
45,10.2307/4330531,0.0168391154392,83.0,1.43540532606
47,10.2307/4330531,0.000405761817813,2.0,0.0350689037914
49,10.2307/4330531,0.00142016636235,7.0,0.198178776686
51,10.2307/4330531,0.000608642726719,3.0,0.0901950156276
53,10.2307/4330531,0.00202880908906,10.0,0.377764795995
54,10.2307/4330531,0.00162304727125,8.0,0.226982591912
56,10.2307/4330531,0.000202880908906,1.0,0.0671720557483
57,10.2307/4330531,0.000608642726719,3.0,0.170425026604
58,10.2307/4330531,0.0720227226618,355.0,12.013977944
60,10.2307/4330531,0.000202880908906,1.0,0.0812218882599
61,10.2307/4330531,0.00872387908298,43.0,1.28523605206
62,10.2307/4330531,0.00101440454453,5.0,0.179238427135
64,10.2307/4330531,0.00101440454453,5.0,0.140054790978
66,10.2307/4330531,0.000202880908906,1.0,0.0360190358271
67,10.2307/4330531,0.000202880908906,1.0,0.0409457542371
68,10.2307/4330531,0.00588354635829,29.0,0.302384426789
69,10.2307/4330531,0.0162304727125,80.0,0.406050488141
70,10.2307/4330531,0.0302292554271,149.0,1.45260909712
75,10.2307/4330531,0.0963684317306,475.0,1.70603944451
77,10.2307/4330531,0.000202880908906,1.0,0.0317927533808
78,10.2307/4330531,0.00182592818016,9.0,0.279993937185
79,10.2307/4330531,0.000405761817813,2.0,0.048824775817
80,10.2307/4330531,0.000202880908906,1.0,0.095229323614
82,10.2307/4330531,0.00162304727125,8.0,0.215530272511
83,10.2307/4330531,0.000405761817813,2.0,0.0686869370936
85,10.2307/4330531,0.00101440454453,5.0,0.208161069121
86,10.2307/4330531,0.00588354635829,29.0,0.142414373818
90,10.2307/4330531,0.000202880908906,1.0,0.0686653543953
91,10.2307/4330531,0.000202880908906,1.0,0.0301562810133
92,10.2307/4330531,0.0529519172246,261.0,4.01850703572
93,10.2307/4330531,0.000202880908906,1.0,0.0211900308223
96,10.2307/4330531,0.000405761817813,2.0,0.064677022675
97,10.2307/4330531,0.00243457090688,12.0,0.501353576973
0,10.2307/4330530,0.000201775625504,1.0,0.0267310700811
1,10.2307/4330530,0.00141242937853,7.0,0.36374387497
2,10.2307/4330530,0.000201775625504,1.0,0.0494481463613
4,10.2307/4330530,0.0575060532688,285.0,0.978226147592
5,10.2307/4330530,0.00121065375303,6.0,0.368471825874
6,10.2307/4330530,0.000201775625504,1.0,0.0287777768605
8,10.2307/4330530,0.000807102502018,4.0,0.201144808232
9,10.2307/4330530,0.00181598062954,9.0,0.425525140078
10,10.2307/4330530,0.000605326876513,3.0,0.0589748226836
12,10.2307/4330530,0.00302663438257,15.0,0.169832097179
13,10.2307/4330530,0.000201775625504,1.0,0.0382568148732
17,10.2307/4330530,0.000807102502018,4.0,0.156695721193
19,10.2307/4330530,0.0280468119451,139.0,3.93754611437
20,10.2307/4330530,0.0100887812752,50.0,2.30290824153
22,10.2307/4330530,0.000403551251009,2.0,0.0550917529264
24,10.2307/4330530,0.000201775625504,1.0,0.0480701056775
25,10.2307/4330530,0.000201775625504,1.0,0.033793891591
29,10.2307/4330530,0.0225988700565,112.0,1.01814204923
31,10.2307/4330530,0.112792574657,559.0,2.54816400855
32,10.2307/4330530,0.00221953188055,11.0,0.324625788341
33,10.2307/4330530,0.0782889426957,388.0,7.90075586483
34,10.2307/4330530,0.024818401937,123.0,0.661796607922
36,10.2307/4330530,0.000605326876513,3.0,0.0502174561189
37,10.2307/4330530,0.000201775625504,1.0,0.0529283324918
39,10.2307/4330530,0.000403551251009,2.0,0.0821262917367
41,10.2307/4330530,0.000201775625504,1.0,0.0429732012446
42,10.2307/4330530,0.0361178369653,179.0,10.5665286311
43,10.2307/4330530,0.00564971751412,28.0,0.200945549737
45,10.2307/4330530,0.0090799031477,45.0,0.773992041647
47,10.2307/4330530,0.00383373688458,19.0,0.331339579194
49,10.2307/4330530,0.000605326876513,3.0,0.08447104724
50,10.2307/4330530,0.00100887812752,5.0,0.26835037078
51,10.2307/4330530,0.0288539144471,143.0,4.27587343154
52,10.2307/4330530,0.000807102502018,4.0,0.184731802205
53,10.2307/4330530,0.00564971751412,28.0,1.05197891495
54,10.2307/4330530,0.000201775625504,1.0,0.0282182504927
56,10.2307/4330530,0.000201775625504,1.0,0.066806106292
57,10.2307/4330530,0.00242130750605,12.0,0.677986243851
58,10.2307/4330530,0.158393866021,785.0,26.4213895631
59,10.2307/4330530,0.000201775625504,1.0,0.0475027518266
60,10.2307/4330530,0.000605326876513,3.0,0.242338188398
61,10.2307/4330530,0.202380952381,1003.0,29.8155549585
62,10.2307/4330530,0.000605326876513,3.0,0.10695716796
66,10.2307/4330530,0.000201775625504,1.0,0.0358228062131
68,10.2307/4330530,0.00968523002421,48.0,0.497771675592
69,10.2307/4330530,0.0938256658596,465.0,2.34731040169
70,10.2307/4330530,0.00201775625504,10.0,0.0969594206152
71,10.2307/4330530,0.000201775625504,1.0,0.0388448552805
72,10.2307/4330530,0.000201775625504,1.0,0.0252335963421
73,10.2307/4330530,0.000201775625504,1.0,0.0603629954991
75,10.2307/4330530,0.0288539144471,143.0,0.510809559639
76,10.2307/4330530,0.000403551251009,2.0,0.0699366768174
77,10.2307/4330530,0.000807102502018,4.0,0.126478193232
79,10.2307/4330530,0.00121065375303,6.0,0.145676343827
80,10.2307/4330530,0.00121065375303,6.0,0.568263118757
82,10.2307/4330530,0.00726392251816,36.0,0.9646023425
83,10.2307/4330530,0.00121065375303,6.0,0.204938203955
86,10.2307/4330530,0.000201775625504,1.0,0.00488408650295
88,10.2307/4330530,0.000605326876513,3.0,0.0739618735051
89,10.2307/4330530,0.000201775625504,1.0,0.0239180086714
91,10.2307/4330530,0.00827280064568,41.0,1.22967164522
92,10.2307/4330530,0.0205811138015,102.0,1.56189529953
94,10.2307/4330530,0.000403551251009,2.0,0.0588112475428
97,10.2307/4330530,0.0127118644068,63.0,2.61776671706
98,10.2307/4330530,0.00403551251009,20.0,0.740910948292
23,10.2307/4330533,0.0140127388535,11.0,0.406710390433
27,10.2307/4330533,0.0203821656051,16.0,0.613379497678
31,10.2307/4330533,0.0114649681529,9.0,0.259011901228
43,10.2307/4330533,0.185987261146,146.0,6.61507630104
44,10.2307/4330533,0.00509554140127,4.0,0.548262592236
45,10.2307/4330533,0.00636942675159,5.0,0.542944735797
48,10.2307/4330533,0.0165605095541,13.0,3.57594129644
49,10.2307/4330533,0.00254777070064,2.0,0.355531643415
52,10.2307/4330533,0.0101910828025,8.0,2.33256257766
55,10.2307/4330533,0.36178343949,284.0,146.594527193
64,10.2307/4330533,0.0522292993631,41.0,7.21109112203
65,10.2307/4330533,0.0331210191083,26.0,6.82553754129
70,10.2307/4330533,0.229299363057,180.0,11.0185426678
75,10.2307/4330533,0.0267515923567,21.0,0.473591516895
82,10.2307/4330533,0.0229299363057,18.0,3.04494854104
92,10.2307/4330533,0.00127388535032,1.0,0.0966748233354
0,10.2307/4330532,0.00660569105691,26.0,0.875116556497
1,10.2307/4330532,0.00025406504065,1.0,0.0654295384855
3,10.2307/4330532,0.0416666666667,164.0,7.09959397822
4,10.2307/4330532,0.0569105691057,224.0,0.968096463051
5,10.2307/4330532,0.00431910569106,17.0,1.31455319586
7,10.2307/4330532,0.000508130081301,2.0,0.104082550049
9,10.2307/4330532,0.00431910569106,17.0,1.01206368851
10,10.2307/4330532,0.0025406504065,10.0,0.247526440735
11,10.2307/4330532,0.00025406504065,1.0,0.0513431603594
12,10.2307/4330532,0.0955284552846,376.0,5.36034282656
13,10.2307/4330532,0.00177845528455,7.0,0.337196499385
14,10.2307/4330532,0.00228658536585,9.0,0.325623057668
15,10.2307/4330532,0.000508130081301,2.0,0.0604270592803
19,10.2307/4330532,0.00025406504065,1.0,0.0356686819011
21,10.2307/4330532,0.00279471544715,11.0,0.69476648592
22,10.2307/4330532,0.000508130081301,2.0,0.0693685791421
23,10.2307/4330532,0.00838414634146,33.0,0.243344250373
27,10.2307/4330532,0.00406504065041,16.0,0.122333055304
28,10.2307/4330532,0.000762195121951,3.0,0.116084292007
29,10.2307/4330532,0.0030487804878,12.0,0.137356053898
31,10.2307/4330532,0.0546239837398,215.0,1.23404284185
33,10.2307/4330532,0.0010162601626,4.0,0.102558843732
34,10.2307/4330532,0.0907012195122,357.0,2.41859889125
36,10.2307/4330532,0.0010162601626,4.0,0.0843081681996
37,10.2307/4330532,0.0680894308943,268.0,17.8607303461
39,10.2307/4330532,0.00025406504065,1.0,0.0517045098891
43,10.2307/4330532,0.0452235772358,178.0,1.60848335621
44,10.2307/4330532,0.000508130081301,2.0,0.05467303543
48,10.2307/4330532,0.00127032520325,5.0,0.274303658312
49,10.2307/4330532,0.00813008130081,32.0,1.13452170765
52,10.2307/4330532,0.0020325203252,8.0,0.465208745798
55,10.2307/4330532,0.000508130081301,2.0,0.205894136906
56,10.2307/4330532,0.00025406504065,1.0,0.084118664325
62,10.2307/4330532,0.000508130081301,2.0,0.0897831511534
63,10.2307/4330532,0.366361788618,1442.0,45.3321473268
65,10.2307/4330532,0.000762195121951,3.0,0.157072202448
67,10.2307/4330532,0.0010162601626,4.0,0.205103275035
68,10.2307/4330532,0.0215955284553,85.0,1.1099005762
69,10.2307/4330532,0.0716463414634,282.0,1.79243281696
72,10.2307/4330532,0.00025406504065,1.0,0.0317727905161
75,10.2307/4330532,0.00762195121951,30.0,0.134933703819
76,10.2307/4330532,0.00381097560976,15.0,0.660453830615
81,10.2307/4330532,0.0030487804878,12.0,0.148306264424
82,10.2307/4330532,0.00228658536585,9.0,0.303643877632
84,10.2307/4330532,0.00025406504065,1.0,0.0737327346667
86,10.2307/4330532,0.00660569105691,26.0,0.159894270941
87,10.2307/4330532,0.00025406504065,1.0,0.049144122244
89,10.2307/4330532,0.00127032520325,5.0,0.150581365568
92,10.2307/4330532,0.000508130081301,2.0,0.0385618578853
94,10.2307/4330532,0.0010162601626,4.0,0.148103934361
95,10.2307/4330532,0.00025406504065,1.0,0.0201583031723
0,10.2307/4330539,0.00484522207268,18.0,0.641891063202
3,10.2307/4330539,0.00107671601615,4.0,0.183461917068
4,10.2307/4330539,0.0460296096904,171.0,0.783002226777
5,10.2307/4330539,0.00188425302826,7.0,0.573486970983
6,10.2307/4330539,0.000807537012113,3.0,0.115173078428
9,10.2307/4330539,0.00296096904441,11.0,0.693821699909
10,10.2307/4330539,0.00188425302826,7.0,0.183576002561
11,10.2307/4330539,0.000269179004038,1.0,0.0543974910295
12,10.2307/4330539,0.0702557200538,261.0,3.94222584144
16,10.2307/4330539,0.000807537012113,3.0,0.109098602309
17,10.2307/4330539,0.000269179004038,1.0,0.0522600265298
19,10.2307/4330539,0.0166890982503,62.0,2.34301474608
22,10.2307/4330539,0.0123822341857,46.0,1.69038996839
23,10.2307/4330539,0.0110363391655,41.0,0.32032237651
26,10.2307/4330539,0.000269179004038,1.0,0.0501082094944
28,10.2307/4330539,0.000269179004038,1.0,0.0409966597882
29,10.2307/4330539,0.00538358008075,20.0,0.242545279561
31,10.2307/4330539,0.0632570659489,235.0,1.42907792669
36,10.2307/4330539,0.000538358008075,2.0,0.0446617698565
37,10.2307/4330539,0.00565275908479,21.0,1.48279115274
39,10.2307/4330539,0.0021534320323,8.0,0.438242693779
43,10.2307/4330539,0.0193808882907,72.0,0.6893270756
44,10.2307/4330539,0.000269179004038,1.0,0.0289627277863
45,10.2307/4330539,0.0110363391655,41.0,0.940763193627
46,10.2307/4330539,0.00457604306864,17.0,0.388336156169
47,10.2307/4330539,0.0244952893674,91.0,2.11706205083
50,10.2307/4330539,0.000269179004038,1.0,0.0715986238269
52,10.2307/4330539,0.000269179004038,1.0,0.0616104180168
53,10.2307/4330539,0.00107671601615,4.0,0.200484810709
55,10.2307/4330539,0.000538358008075,2.0,0.218142482601
60,10.2307/4330539,0.00269179004038,10.0,1.07763845823
63,10.2307/4330539,0.00107671601615,4.0,0.133228547817
64,10.2307/4330539,0.000269179004038,1.0,0.0371644718563
65,10.2307/4330539,0.262180349933,974.0,54.0297934434
68,10.2307/4330539,0.00107671601615,4.0,0.05533773944
69,10.2307/4330539,0.2600269179,966.0,6.50529770842
70,10.2307/4330539,0.0271870794078,101.0,1.30642314254
75,10.2307/4330539,0.0659488559892,245.0,1.16751251024
76,10.2307/4330539,0.00376850605653,14.0,0.653093726016
77,10.2307/4330539,0.000538358008075,2.0,0.0843641891866
79,10.2307/4330539,0.0231493943472,86.0,2.78553560164
82,10.2307/4330539,0.0064602960969,24.0,0.857885905685
83,10.2307/4330539,0.000807537012113,3.0,0.136699022719
86,10.2307/4330539,0.0102288021534,38.0,0.247593605095
88,10.2307/4330539,0.000538358008075,2.0,0.0657792813084
89,10.2307/4330539,0.00349932705249,13.0,0.414802008797
90,10.2307/4330539,0.000538358008075,2.0,0.182208092498
91,10.2307/4330539,0.00511440107672,19.0,0.76020615698
92,10.2307/4330539,0.0118438761777,44.0,0.898828640109
93,10.2307/4330539,0.000807537012113,3.0,0.0843437377578
94,10.2307/4330539,0.000538358008075,2.0,0.0784572120652
97,10.2307/4330539,0.000538358008075,2.0,0.110864593131
99,10.2307/4330539,0.000538358008075,2.0,0.181225800258
1,10.2307/4331758,0.000221336874723,1.0,0.0570010321998
2,10.2307/4331758,0.00199203187251,9.0,0.488177317464
3,10.2307/4331758,0.00309871624613,14.0,0.527991052829
4,10.2307/4331758,0.072819831784,329.0,1.2387263508
5,10.2307/4331758,0.00066401062417,3.0,0.202096765054
6,10.2307/4331758,0.000221336874723,1.0,0.0315676542985
